Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
31	-5280.84678906419	-5286.622964533579	6.5	-5280.84678906419	-5.7761754693888605
32	-5276.966020131966	-5282.649268317601	6.6	-5276.966020131966	-5.6832481856350725
33	-5274.629170084729	-5281.161028973242	6.8	-5274.629170084729	-6.53185888851299
34	-5271.106496062518	-5276.498535887369	6.9	-5271.106496062518	-5.392039824851492
35	-5265.401163458707	-5269.399612014831	7.1	-5265.401163458707	-3.9984485561245138
36	-5263.083246711214	-5268.17754663229	7.3	-5263.083246711214	-5.094299921075886
37	-5259.515846589129	-5264.901935449431	7.4	-5259.515846589129	-5.38608886030251
38	-5258.6368790793595	-5265.209895731763	7.6	-5258.6368790793595	-6.57301665240354
39	-5257.750302213214	-5264.920748592716	6.8	-5257.750302213214	-7.170446379501759
40	-5257.501806928385	-5262.24896328403	6.9	-5257.501806928385	-4.747156355644572
41	-5257.449264273444	-5261.917014843697	7.1	-5257.449264273444	-4.467750570252887
42	-5255.328678322241	-5260.339485576785	7.2	-5255.328678322241	-5.010807254543712
43	-5255.250743644217	-5259.940363084748	7.3	-5255.250743644217	-4.689619440530931
44	-5255.095835924395	-5259.734353542247	7.4	-5255.095835924395	-4.638517617852231
45	-5255.019443054892	-5259.756085032968	7.6	-5255.019443054892	-4.736641978076619
46	-5254.563174497872	-5259.917771597149	7.7	-5254.563174497872	-5.354597099276831
47	-5254.448528995372	-5259.603553501165	7.8	-5254.448528995372	-5.155024505793142
48	-5254.010903898513	-5259.561400997735	7.9	-5254.010903898513	-5.550497099222397
49	-5253.667666288323	-5258.340935611805	7.3	-5253.667666288323	-4.673269323482763
50	-5253.547071582136	-5259.683757548129	7.4	-5253.547071582136	-6.1366859659925534
51	-5253.437344714416	-5258.500106043814	7.4	-5253.437344714416	-5.062761329398498
52	-5253.37282343755	-5259.405038255662	7.5	-5253.37282343755	-6.032214818111221
53	-5253.253667471921	-5258.832995299135	7.6	-5253.253667471921	-5.579327827213806
54	-5253.229362822412	-5258.969278365447	7.6	-5253.229362822412	-5.739915543035012
55	-5253.210033616571	-5258.196448870984	7.7	-5253.210033616571	-4.986415254412602
56	-5253.206492060032	-5258.226051022933	7.8	-5253.206492060032	-5.01955896290043
57	-5253.166085379624	-5257.872653655156	7.9	-5253.166085379624	-4.7065682755317155
58	-5253.082197734999	-5257.955575371525	8.0	-5253.082197734999	-4.873377636526177
59	-5253.0740316493875	-5257.868284744797	7.2	-5253.0740316493875	-4.794253095409301
60	-5253.073442849627	-5257.888534903756	7.3	-5253.073442849627	-4.815092054129016
61	-5253.068255211837	-5257.892032124876	7.3	-5253.068255211837	-4.823776913039628
62	-5253.063847629437	-5257.993408328192	7.4	-5253.063847629437	-4.929560698754838
63	-5253.0614454864735	-5257.8763436956215	7.5	-5253.0614454864735	-4.814898209148337
64	-5253.061345153315	-5257.847367427781	7.5	-5253.061345153315	-4.786022274465308
65	-5253.052994482137	-5258.352562429563	7.6	-5253.052994482137	-5.299567947425341
66	-5253.0517995953705	-5258.358923469326	7.7	-5253.0517995953705	-5.307123873955369
67	-5253.046796910203	-5258.1214619047105	7.8	-5253.046796910203	-5.074664994507215
68	-5253.0463770874985	-5257.941633082932	7.9	-5253.0463770874985	-4.8952559954332795
69	-5253.046356275847	-5258.835977461477	5.8	-5253.046356275847	-5.7896211856302155
70	-5253.045458523443	-5258.2097337834975	5.8	-5253.045458523443	-5.164275260054497
71	-5253.045405631532	-5257.913241171281	5.9	-5253.045405631532	-4.86783553974913
72	-5253.045283893264	-5257.82795275413	6.0	-5253.045283893264	-4.782668860865873
73	-5253.04520517805	-5257.857935484018	6.0	-5253.04520517805	-4.812730305967732
74	-5253.04519685116	-5260.395486864548	6.1	-5253.04519685116	-7.35029001338763
75	-5253.045172645179	-5259.523378158459	6.1	-5253.045172645179	-6.478205513280377
